06993,蓝月亮集团,16.41,13.07,55,20,2020-12-16,家具及家居用品,主板,6646.31,300.33,13.16,10.20,13.16,有,Merrill Lynch Far East Limited、花旗环球金融亚洲有限公司、中国国际金融香港证券有限公司,UBS AG Hong Kong Branch、香港上海汇丰银行有限公司、大华继显（香港）有限公司、招银国际融资有限公司、花旗环球金融亚洲有限公司、建银国际金融有限公司、农银国际证券有限公司、中银国际亚洲有限公司、工银国际证券有限公司、富途证券国际（香港）有限公司、民银证券有限公司、中国国际金融香港证券有限公司、法国巴黎证券（亚洲）有限公司、Merrill Lynch (Asia Pacific) Limited,https://hkex.jesselivermore.com/listedco/listconews/sehk/2020/1204/2020120401798_c.pdf
02131,云想科技,0,16.33,10,25,2020-12-17,广告,主板,7151.34,113.45,6.98,5.56,7.08,有,海通国际资本有限公司,海通国际证券有限公司、星展亚洲融资有限公司、中国银河国际证券（香港）有限公司、中信建投（国际）融资有限公司、交银国际证券有限公司、中银国际亚洲有限公司、尚乘环球市场有限公司、软库中华金融服务有限公司、富途证券国际（香港）有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2020/1207/2020120700091_c.pdf
06677,远洋服务,-0.34,-0.51,15,9,2020-12-17,物业管理及代理,主板,3383.76,7.91,5.88,5.50,6.70,有,花旗环球金融亚洲有限公司、中国国际金融香港证券有限公司,花旗环球金融亚洲有限公司、中国国际金融香港证券有限公司、香港上海汇丰银行有限公司、农银国际证券有限公司、中银国际亚洲有限公司、中信里昂证券有限公司、招银国际融资有限公司、海通国际证券有限公司、工银国际证券有限公司、丝路国际资本有限公司、富途证券国际（香港）有限公司、佳富达证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2020/1207/2020120700093_c.pdf
02148,VESYNC,88.41,59.42,1.54,75,2020-12-18,家用电器,主板,5575.63,537,5.52,4.68,5.52,有,法国巴黎证券（亚洲）有限公司、创升融资有限公司,法国巴黎证券（亚洲）有限公司、创升证券有限公司、海通国际证券有限公司、兴证国际融资有限公司、大华继显（香港）有限公司、民银证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2020/1208/2020120800024_c.pdf
01167,加科思-B,14.14,3,15,50,2020-12-21,生物科技,主板,4242.32,298.59,14,12.00,14.00,有,高盛（亚洲）有限责任公司、中国国际金融香港证券有限公司,高盛（亚洲）有限责任公司、中国国际金融香港证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2020/1209/2020120900014_c.pdf
02135,瑞丽医美,18.75,8.75,3,400,2020-12-28,医疗器械及服务,主板,4040.31,385,0.4,0.30,0.40,有,创升融资有限公司,创升证券有限公司、千里硕证券有限公司、交银国际证券有限公司、安信国际证券（香港）有限公司、First Fidelity Capital（International）Limited、京基证券集团有限公司、麒麟证券有限公司、伟禄亚太证券有限公司、太阳国际证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2020/1215/2020121500149_c.pdf
01940,CGII HLDGS,24.09,18.25,10,15,2020-12-29,石油及天然气,主板,3575.68,9.09,1.37,1.37,1.77,有,中国光大融资有限公司,中国光大证券（香港）有限公司、尚乘环球市场有限公司、中泰国际证券有限公司、农银国际证券有限公司、中银国际亚洲有限公司、建银国际金融有限公司、兴证国际融资有限公司、中信建投（国际）融资有限公司、民银证券有限公司、海通国际证券有限公司、东吴证券国际经纪有限公司、东皓证券有限公司、富途证券国际（香港）有限公司,https://hkex.jesselivermore.com/listconews/sehk/2020/1028/2020102800040_c.pdf
02127,汇森家居,-1.13,1.69,20,15,2020-12-29,家具及家居用品,主板,3757.49,52.4,1.77,1.57,1.86,有,中信建投（国际）融资有限公司,中信建投（国际）融资有限公司、鸿升证券有限公司、利得证券（香港）有限公司、软库中华金融服务有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2020/1214/2020121400022_c.pdf
01379,温岭工量刃具,-1.76,-3.04,20,40,2020-12-30,地产投资,主板,3409.01,26.68,6.25,6.25,6.75,有,信达国际融资有限公司,雷根国际证券有限公司、信达国际融资有限公司、中国通海证券有限公司、Conrad Investment Services Limited、力高证券有限公司、伟禄亚太证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2020/1211/2020121100012_c.pdf
01945,清科创业,43.82,5.45,2,375,2020-12-30,其他金融,主板,4444.34,1393,11,9.00,11.00,有,富强金融资本有限公司,富强证券有限公司、中国国际金融香港证券有限公司、建银国际金融有限公司、中国光大证券（香港）有限公司、国信证券（香港）融资有限公司、富途证券国际（香港）有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2020/1216/2020121600026_c.pdf
01845,维港环保科技,2.27,2.27,70.01,2,2019-01-03,环保,主板,3000,1.35,0.88,0.88,1.00,有,中银国际亚洲有限公司 ,中银国际亚洲有限公司、尚乘环球市场有限公司、中国光大证券（香港）有限公司、海通国际证券有限公司、利弗莫尔证券有限公司、汇盛资本有限公司、玖富证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2018/1219/LTN20181219010_C.pdf
08631,申港控股,-1.67,-17.5,18,30,2019-01-08,石油及天然气,创业板,7000,42.4,0.6,0.50,0.70,有,汇富融资有限公司,汇富金融服务有限公司、蓝山证券有限公司、恒明珠证券有限公司、嘉信证券有限公司、太平基业证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/GEM/2018/1221/GLN20181221004_C.pdf
02360,优品360,24,17,30,15,2019-01-11,超市/百货/商城,主板,2400,9.92,1,1.00,1.20,无,力高企业融资有限公司,力高证券有限公司、鸿鹏资本证券有限公司、汇富金融服务有限公司、千里硕证券有限公司、利得证券（香港）有限公司、勤丰证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2018/1228/LTN20181228008_C.pdf
02885,彼岸控股,-11.2,-25.6,50.05,3,2019-01-11,工业用品,主板,3100,5.13,1.25,1.25,1.55,有,国泰君安融资有限公司,国泰君安证券（香港）有限公司、中国金洋证券有限公司、长雄证券有限公司、佳兆业证券有限公司、利得证券（香港）有限公司、软库中华金融服务有限公司、建泉融资有限公司,https://hkex.jesselivermore.com/listedco/listconews/SEHK/2018/1231/LTN20181231084_C.pdf
01767,TS WONDERS,26,26,15,30,2019-01-14,包装食品,主板,5500,15.879999999999999,0.5,0.50,0.55,有,域高融资有限公司,域高融资有限公司、联合证券有限公司、一盈证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/SEHK/2018/1231/LTN20181231028_C.pdf
01785,成都高速,0.45,-0.91,100,1,2019-01-15,公路及铁路,主板,2200,-0.8,2.2,2.20,2.20,有,中信里昂证券资本市场有限公司,中信里昂证券有限公司、建银国际金融有限公司、国泰君安证券（香港）有限公司、交银国际证券有限公司、农银国际证券有限公司、海通国际证券有限公司、雅利多证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2018/1228/LTN20181228056_C.pdf
02013,微盟集团,10.71,4.64,100,1,2019-01-15,广告,主板,3500,-0.20999999999999996,2.8,2.80,3.50,有,德意志证券亚洲有限公司、海通国际资本有限公司,德意志银行香港分行、海通国际证券有限公司、中国国际金融香港证券有限公司、国泰君安证券（香港）有限公司、建银国际金融有限公司、中银国际亚洲有限公司、尚乘环球市场有限公司、富途证券国际（香港）有限公司、兴证国际融资有限公司、佳富达证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/SEHK/2018/1231/LTN20181231032_C.pdf
06162,天瑞汽车内饰,0,-0.8,25,9,2019-01-15,汽车及零部件,主板,2480,6.15,0.25,0.25,0.31,无,创升融资有限公司,创升证券有限公司、友盈证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/SEHK/2018/1231/LTN20181231050_C.pdf
01851,银杏教育,-1.39,-6.25,50,3,2019-01-18,其他支援服务,主板,3960,1.62,1.44,1.24,1.98,有,中国建投国际 (融资) 有限公司,中国建投国际 (融资) 有限公司、第一上海证券有限公司、雅利多证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/SEHK/2018/1221/LTN20181221016_C.pdf
01890,中国科培,0,1.21,100,1,2019-01-25,其他支援服务,主板,5400,0.6399999999999999,2.48,2.08,2.7,有,花旗环球金融亚洲有限公司、建银国际金融有限公司,花旗环球金融亚洲有限公司、建银国际金融有限公司、交银国际证券有限公司、第一上海证券有限公司、海通国际证券有限公司、农银国际证券有限公司、汇能证券有限公司、联合证券有限公司、佳富达证券有限公司,https://hkex.jesselivermore.com/listconews/sehk/2019/0115/LTN20190115014_C.pdf
01896,猫眼娱乐,0.14,-1.08,100,1,2019-02-04,影视娱乐,主板,4080,1.3199999999999998,14.8,14.80,20.40,有,Merrill Lynch Far East Limited、摩根士丹利亚洲有限公司,招银国际融资有限公司、海通国际证券有限公司、富途证券国际（香港）有限公司、中银国际亚洲有限公司、摩根士丹利亚洲有限公司、中信建投（国际）融资有限公司、工银国际证券有限公司、招商证券（香港）有限公司、Merrill Lynch (Asia Pacific) Limited、中国国际金融香港证券有限公司、华兴证券（香港）有限公司、UBS AG香港分行,https://hkex.jesselivermore.com/listedco/listconews/SEHK/2019/0123/LTN20190123022_C.pdf
01703,首沣控股,12,22,50.15,9,2019-02-15,餐饮,主板,3750,16.68,0.5,0.50,0.75,有,申万宏源融资（香港）有限公司,申万宏源融资（香港）有限公司、创富融资有限公司、海通国际证券有限公司、千里硕证券有限公司、鸿鹏资本证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/SEHK/2019/0131/LTN20190131008_C.pdf
08036,电子交易集团,25,0,30,30,2019-02-19,系统开发及信息科技顾问,创业板,2275,119.99,0.28,0.28,0.44,有,兴业金融融资有限公司,佳富达证券有限公司、兴业金融融资有限公司,https://hkex.jesselivermore.com/listedco/listconews/GEM/2019/0130/GLN20190130004_C.pdf
02019,德信中国,0,0,100,1,2019-02-26,地产发展,主板,3250,-0.6799999999999999,2.8,2.32,3.25,有,建银国际金融有限公司,建银国际金融有限公司、交银国际证券有限公司、中国光大证券（香港）有限公司、东方证券（香港）有限公司、中泰国际证券有限公司、昊天国际证券有限公司、第一上海证券有限公司、丝路国际资本有限公司、联合证券有限公司、太平基业证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/SEHK/2019/0214/LTN20190214014_C.pdf
02616,基石药业-B,11,7.17,100,1,2019-02-26,生物科技,主板,6400,6.2,12,11.10,12.80,有,高盛（亚洲）有限责任公司、摩根士丹利亚洲有限公司,高盛（亚洲）有限责任公司、摩根士丹利亚洲有限公司、 UBS AG香港分行 、招商证券（香港）有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0214/LTN20190214042_C.pdf
08607,纳尼亚集团,20,10,15,14,2019-02-26,纺织及制衣,创业板,4000,9.3,0.4,0.40,0.80,无,信达国际融资有限公司,信达国际融资有限公司、潮商证券有限公司、首盛资本集团有限公司、雅利多证券有限公司、联合证券有限公司、一盈证券有限公司、太平基业证券有限公司、智华证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/gem/2019/0213/GLN20190213006_C.pdf
01793,伟工控股,-0.8,4,15.01,8,2019-02-27,建筑及装修,主板,3000,15.23,0.625,0.625,0.75,无,鼎珮证券有限公司,鼎珮证券有限公司、第一上海证券有限公司、新城晋峰证券有限公司、财通国际证券有限公司、金辉证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0130/LTN20190130012_C.pdf
01025,嘉艺控股,1.02,8.16,48.56,125,2019-02-28,服装,主板,5040,18.3,0.98,0.98,1.26,有,创升融资有限公司,创升证券有限公司、太平基业证券有限公司、骏升证券有限公司、国泰君安证券（香港）有限公司、中州国际融资有限公司、潮商证券有限公司、果树证券有限公司、万德资本有限公司、山证国际证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0215/LTN20190215008_C.pdf
01872,冠轈控股,13.95,46.51,50.01,14,2019-02-28,汽车零售及维护维修,主板,2350,71.47,0.43,0.43,0.47,无,天泰金融服务有限公司,天泰金融服务有限公司、鸿鹏资本证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0213/LTN20190213014_C.pdf
01902,银城国际控股,-0.84,0,100,1,2019-03-06,地产发展,主板,4960,-0.5900000000000001,2.38,2.00,2.48,有,工银国际融资有限公司,工银国际证券有限公司、海通国际证券集团有限公司、国泰君安证券股份（香港）有限公司、农银国际证券有限公司、丝路国际资本有限公司、交银国际证券有限公司、联合证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0222/LTN20190222008_C.pdf
02108,K2 F&B,6.67,-10.67,45,15,2019-03-06,餐饮,主板,3000,15.399999999999999,0.75,0.65,0.75,无,香江资本有限公司,香江证券有限公司、擎天证券有限公司、兴证国际融资有限公司、太平基业证券有限公司、中国天元证券有限公司、尊迪奥证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0221/LTN20190221012_C.pdf
01917,豆盟科技,43.9,53.66,20,45,2019-03-14,广告,主板,5000,440.7,0.41,0.40,0.50,无,中信建投（国际）融资有限公司,中信建投（国际）融资有限公司、瑞邦证券有限公司、安信国际证券（香港）有限公司、川文证券有限公司、树熊证券有限公司、尊迪奥证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0228/LTN20190228088_C.pdf
01563,友联租赁,-10.59,-2.35,100,1,2019-03-15,其他金融,主板,5010,0.1299999999999999,0.85,0.84,1.67,有,信达国际融资有限公司,信达国际融资有限公司、潮商证券有限公司、建银国际金融有限公司、中国平安证券（香港）有限公司、农银国际融资有限公司、联合证券有限公司、浦银国际融资有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0228/LTN20190228034_C.pdf
01891,兴合控股,-12,-26,50,15,2019-03-15,有色金属,主板,2480,205.56,0.5,0.50,0.62,有,申万宏源融资（香港）有限公司,申万宏源融资（香港）有限公司、千里硕证券有限公司、海通国际证券有限公司、浦银国际融资有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0227/LTN20190227010_C.pdf
01907,中国旭阳集团,0,0,100,1,2019-03-15,化工产品,主板,3180,0.18999999999999995,2.8,2.76,3.18,有,国泰君安融资有限公司,国泰君安证券（香港）有限公司、安信国际证券（香港）有限公司、中国光大证券（香港）有限公司、海通国际证券有限公司、建银国际金融有限公司、茂宸证券有限公司、法国东方汇理银行香港分行、原银证券有限公司、长雄证券有限公司、软库金汇金融服务有限公司、利得证券（香港）有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0228/LTN20190228030_C.pdf
03316,滨江服务,0,5.17,100,1,2019-03-15,物业管理及代理,主板,3500,6.14,6.96,5.40,7.00,有,中信里昂证券资本市场有限公司,中信里昂证券有限公司、海通国际证券有限公司、华泰金融控股（香港）有限公司、申万宏源证券（香港）有限公司、雅利多证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0228/LTN20190228038_C.pdf
08096,赏之味,-12.86,-32.14,50,80,2019-03-15,餐饮,创业板,3500,145.2,0.7,0.40,0.70,无,富比资本有限公司,首盛资本集团有限公司、潮商证券有限公司、富比资本有限公司、太平基业证券有限公司、中港通证券有限公司、悦有证券有限公司、新城晋峰证券有限公司、一通投资者有限公司、力高证券有限公司、万德资本有限公司、国新证券有限公司、尊迪奥证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/gem/2019/0227/GLN20190227004_C.pdf
02682,润利海事,-23,-44,100,1,2019-03-18,航运及港务,主板,2400,-0.21999999999999997,0.5,0.50,0.60,无,大有融资有限公司,雅利多证券有限公司、国泰君安证券（香港）有限公司、太平基业证券有限公司、首盛资本集团有限公司、潮商证券有限公司、富比资本有限公司、高信证券有限公司、国新证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0304/LTN20190304006_C.pdf
03662,奥园健康,14.21,21.58,100,1,2019-03-18,物业管理及代理,主板,4300,5.24,3.66,3.48,4.30,有,国泰君安融资有限公司、中泰国际融资有限公司,尚乘环球市场有限公司、国泰君安证券（香港）有限公司、农银国际证券有限公司、昊天国际证券有限公司、山证国际证券有限公司、克而瑞证券有限公司、原银证券有限公司、第一上海证券有限公司、银河-联昌证券（香港）有限公司、中泰国际证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0228/LTN20190228008_C.pdf
01865,管道工程,5.45,20,50,20,2019-03-27,基建,主板,2600,24.97,0.55,0.55,0.65,有,富强金融资本有限公司,富强证券有限公司、太平基业证券有限公司、兴证国际融资有限公司、擎天证券有限公司、阿仕特朗资本管理有限公司、富比资本有限公司、ZACD Financial Group Limited,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0314/LTN20190314008_C.pdf
06819,中智全球,0,-2.62,100,1,2019-03-27,其他支援服务,主板,3595,-0.41000000000000003,5.35,5.32,7.19,有,中信里昂证券资本市场有限公司,中信里昂证券有限公司、尚乘环球市场有限公司、元大证券（香港）有限公司、雅利多证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0318/LTN20190318014_C.pdf
08537,创辉珠宝,60,35,14,90,2019-03-27,钟表珠宝,创业板,3400,102.74,0.3,0.30,0.34,无,南华融资有限公司,联合证券有限公司、一盈证券有限公司、佳富达证券有限公司、首盛资本集团有限公司、禹洲金融控股（香港）有限公司,https://hkex.jesselivermore.com/listedco/listconews/GEM/2019/0315/GLN20190315004_C.pdf
01797,新东方在线,0,0,100,1,2019-03-28,其他支援服务,主板,5550,8.18,10.2,9.30,11.10,有,花旗环球金融亚洲有限公司、摩根士丹利亚洲有限公司、中国国际金融香港证券有限公司,花旗环球金融亚洲有限公司、摩根士丹利亚洲有限公司、中国国际金融香港证券有限公司、野村国际（香港）有限公司、工银国际证券有限公司、兴证国际融资有限公司、中国光大证券（香港）有限公司、中银国际亚洲有限公司、尚乘环球市场有限公司、六福证券（香港）有限公司、海悦证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0315/LTN20190315034_C.pdf
06185,康希诺生物-B,38.64,57.73,100,1,2019-03-28,生物科技,主板,4400,89.83,22,21.00,22.00,有,摩根士丹利亚洲有限公司、中信里昂证券资本市场有限公司,摩根士丹利亚洲有限公司、中信里昂证券有限公司、中国国际金融香港证券有限公司、工银国际证券有限公司、招银国际融资有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0318/LTN20190318020_C.pdf
02718,东正金融,-13.4,-9.48,100,1,2019-04-03,其他金融,主板,6300,-0.89,3.06,3.06,3.06,有,中国国际金融香港证券有限公司、Credit Suisse (Hong Kong) Limited,中国国际金融香港证券有限公司、Credit Suisse (Hong Kong) Limited、摩根士丹利亚洲有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0314/LTN20190314040_C.pdf
02660,禅游科技,21.14,30.89,50,30,2019-04-16,电子商贸及互联网服务,主板,2640,46.48,1.23,1.12,1.32,有,国泰君安融资有限公司,国泰君安证券（香港）有限公司、中国银河国际证券（香港）有限公司、长雄证券有限公司、富途证券国际（香港）有限公司、原银证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0403/LTN20190403012_C.pdf
03321,伟鸿集团控股,0,-0.71,16.01,8,2019-04-23,建筑及装修,主板,4500,6.93,1.4,1.40,1.80,有,红日资本有限公司,创升证券有限公司、平安证券有限公司、阿仕特朗资本管理有限公司、创侨证券有限公司、港利资本有限公司、一盈证券有限公司、创富融资有限公司,https://hkex.jesselivermore.com/listedco/listconews/SEHK/2019/0329/LTN20190329092_C.pdf
01545,设计都会,5,-10,50,90,2019-04-25,家具及家居用品,主板,3900,54.9,0.3,0.30,0.39,有,西证（香港）融资有限公司,西证（香港）证券经纪有限公司、瑞邦证券有限公司、中州国际融资有限公司、元大证券（香港）有限公司、英皇证券（香港）有限公司、川文证券有限公司、雅利多证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0411/LTN20190411010_C.pdf
01906,博尼控股,0,0,50,40,2019-04-26,服装,主板,3000,94.94,0.58,0.46,0.60,有,创升融资有限公司,创升证券有限公司、横华国际证券有限公司、越秀证券有限公司、中泰国际证券有限公司、脉搏资本有限公司、邦盟汇骏证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0412/LTN20190412010_C.pdf
06806,申万宏源,0,-11.85,100,1,2019-04-26,证券,主板,3144,2.78,3.63,3.63,3.93,有,申万宏源融资（香港）有限公司、高盛（亚洲）有限责任公司、工银国际融资有限公司、农银国际融资有限公司,申万宏源证券（香港）有限公司、高盛（亚洲）有限责任公司、工银国际证券有限公司、农银国际证券有限公司、花旗环球金融亚洲有限公司、Credit Suisse (Hong Kong) Limited、富强证券有限公司、中国国际金融香港证券有限公司、大和资本市场香港有限公司、中泰国际证券有限公司、海通国际证券有限公司、国泰君安证券（香港）有限公司、中信建投（国际）融资有限公司、中国光大证券（香港）有限公司、香港上海汇丰银行有限公司、建银国际金融有限公司、招银国际融资有限公司、中银国际亚洲有限公司、交银国际证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0412/LTN20190412022_C.pdf
01780,B & D STRATEGIC,-7.14,5.95,30,7,2019-04-30,建筑及装修,主板,2650,10.25,0.84,0.84,1.06,无,均富融资有限公司,阿仕特朗资本管理有限公司,https://hkex.jesselivermore.com/listedco/listconews/SEHK/2019/0412/LTN201904121379_C.pdf
08635,连成科技集团,73.58,37.74,15,125,2019-05-02,系统开发及信息科技顾问,创业板,2680,100.3,0.53,0.53,0.67,无,东兴证券（香港）有限公司,东兴证券（香港）有限公司、太平基业证券有限公司、宏汇证券有限公司、新城晋峰证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/gem/2019/0415/GLN20190415004_C.pdf
01753,兑吧,-5,0.17,100,1,2019-05-07,电子商贸及互联网服务,主板,3240,6.69,6,6.00,8.10,有,招商证券（香港）有限公司、HSBC Corporate Finance (Hong Kong) Limited ,招银国际融资有限公司、香港上海汇丰银行有限公司、中银国际亚洲有限公司、尚乘环球市场有限公司、农银国际融资有限公司、农银国际证券有限公司、兴证国际融资有限公司、国泰君安证券（香港）有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0424/LTN20190424054_C.pdf
01857,中国光大水务,0,-11.37,100,1,2019-05-08,水务供应,主板,4350,1.4300000000000002,2.99,2.99,4.35,有,中国国际金融香港证券有限公司、中国光大融资有限公司,中国国际金融香港证券有限公司、中国光大证券（香港）有限公司、光银国际资本有限公司、农银国际证券有限公司、招银国际融资有限公司、申万宏源证券（香港）有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0424/LTN20190424060_C.pdf
01873,维亚生物,2.27,0.23,100,1,2019-05-09,生物科技,主板,2205,105.92,4.41,3.42,4.41,有,中国国际金融香港证券有限公司,野村国际（香港）有限公司、中银国际亚洲有限公司、大和资本市场香港有限公司、海通国际证券有限公司、第一上海证券有限公司、中国国际金融香港证券有限公司、华兴证券（香港）有限公司、J.P. Morgan Securities (Asia Pacific) Limited,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0425/LTN20190425036_C.pdf
01903,JBB BUILDERS,-11.02,4.24,100,1,2019-05-10,基建,主板,2760,0.19999999999999996,1.18,1.18,1.38,有,同人融资有限公司,同人融资有限公司、美建证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0425/LTN20190425120_C.pdf
01832,海天地悦旅,-6.78,-2.26,100,1,2019-05-16,旅游及观光,主板,4480,0.16999999999999993,3.54,3.54,4.48,有,交银国际（亚洲）有限公司,交银国际证券有限公司、中国光大证券（香港）有限公司、海通国际证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0430/LTN20190430042_C.pdf
02346,星宇控股,14,11,50,10,2019-05-16,工业用品,主板,2440,10.38,1,1.00,1.22,有,西证（香港）融资有限公司,西证（香港）证券经纪有限公司、金猴证券有限公司、越秀证券有限公司、平安证券有限公司、海通国际证券有限公司、港利资本有限公司、中泰国际证券有限公司、创侨证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0430/LTN20190430130_C.pdf
02230,羚邦集团,-12.22,-31.11,60,5,2019-05-21,出版传媒,主板,2650,14.77,0.45,0.45,0.53,有,国泰君安融资有限公司,国泰君安证券（香港）有限公司、兴证国际融资有限公司、长雄证券有限公司、同方证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0430/LTN20190430064_C.pdf
01817,慕尚集团控股,1.37,2.51,100,1,2019-05-27,服装,主板,2940,-0.52,4.39,4.68,5.88,有,瑞士信贷（香港）有限公司、花旗环球金融亚洲有限公司、招银国际融资有限公司,瑞士信贷（香港）有限公司、花旗环球金融亚洲有限公司、招银国际融资有限公司、海通国际证券有限公司、兴证国际融资有限公司,https://hkex.jesselivermore.com/listedco/listconews/SEHK/2019/0515/LTN20190515020_C.pdf
02060,浦江国际,0,1.12,100,1,2019-05-28,建筑材料,主板,3550,-0.54,2.68,2.56,3.55,有,海通国际资本有限公司,海通国际证券有限公司、浦银国际融资有限公司、民银证券有限公司、上银国际有限公司、佳富达证券有限公司、一盈证券有限公司、联合证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0517/LTN20190517004_C.pdf
03868,信义能源,0.52,0,100,1,2019-05-28,替代能源,主板,4700,0.07000000000000006,1.94,1.89,2.35,有,法国巴黎证券（亚洲）有限公司,法国巴黎证券（亚洲）有限公司、中国国际金融香港证券有限公司、香港上海汇丰银行有限公司、汇富金融服务有限公司,https://hkex.jesselivermore.com/listedco/listconews/SEHK/2019/0515/LTN20190515010_C.pdf
01521,方达控股,15,4.69,50,15,2019-05-30,药品,主板,6400,90.7,3.2,2.55,3.20,有,Merrill Lynch Far East Limited、高盛（亚洲）有限责任公司,中信里昂证券有限公司、海通国际证券有限公司、高盛（亚洲）有限责任公司、Merrill Lynch (Asia Pacific) Limited,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0517/LTN20190517022_C.pdf
02181,迈博药业-B,0,-19.33,100,1,2019-05-31,生物科技,主板,3900,0.45999999999999996,1.5,1.50,1.95,有,中国国际金融香港证券有限公司,中国国际金融香港证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0520/LTN20190520006_C.pdf
01905,海通恒信,1.06,0,100,1,2019-06-03,其他金融,主板,4160,-0.938,1.88,1.88,2.08,有,海通国际资本有限公司、中国国际金融香港证券有限公司、花旗环球金融亚洲有限公司、招银国际融资有限公司,海通国际证券有限公司、中国国际金融香港证券有限公司、花旗环球金融亚洲有限公司、招银国际融资有限公司、UBS AG香港分行、野村国际（香港）有限公司、中银国际亚洲有限公司、工银国际证券有限公司、交银国际证券有限公司、农银国际证券有限公司、建银国际金融有限公司、申万宏源证券（香港）有限公司、佳富达证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/SEHK/2019/0521/LTN20190521026_C.pdf
00667,中国东方教育,-7.91,-11.82,100,1,2019-06-12,其他支援服务,主板,6130,-0.239,11.25,9.80,12.26,有,法国巴黎证券（亚洲）有限公司,法国巴黎证券（亚洲）有限公司、中国国际金融香港证券有限公司、海通国际证券有限公司、国泰君安证券（香港）有限公司、招银国际融资有限公司、农银国际证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0530/LTN20190530020_C.pdf
06055,中烟香港,1.84,9.63,60,5,2019-06-12,烟酒,主板,4880,101.04,4.88,3.88,4.88,有,中国国际金融香港证券有限公司、招商证券（香港）有限公司,中国国际金融香港证券有限公司、招商证券（香港）有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0528/LTN20190528020_C.pdf
02189,嘉涛(香港)控股,-15,-6.67,20,20,2019-06-13,其他支援服务,主板,2560,79.37,0.6,0.60,0.64,无,鼎珮证券有限公司,鼎珮证券有限公司、太阳证券有限公司、六福证券（香港）有限公司、新城晋峰证券有限公司、海通国际证券有限公司,https://hkex.jesselivermore.com/listedco/listconews/sehk/2019/0530/LTN20190530016_C.pdf
