08040,"5,000","280,000,000","80,000,000","8,000,000 ",0
08535,"20,000","276,000,000","300,000,000","90,000,000 ",0
01183,"2,000","1,500,000,000","300,000,000","30,000,000 ",1
08532,"8,000","280,000,000","200,000,000","60,000,000 ",0
01933,"4,000","365,829,120","96,000,000","48,000,000 ",0
08526,"10,000","241,080,000","143,500,000","43,050,000 ",0
01705,"4,000","400,000,000","100,000,000","50,000,000 ",0
08367,"10,000","264,000,000","200,000,000","20,000,000 ",0
01815,"1,000","3,455,768,640","194,183,990","19,420,000 ",0
01737,"10,000","500,000,000","250,000,000","100,000,000 ",0
01621,"8,000","500,000,000","250,000,000","75,000,000 ",0
02182,"4,000","465,000,000","155,000,000","77,500,000 ",0
02363,"2,500",N/A,"37,822,500","18,912,500 ",0
02377,"1,000","3,638,731,676","252,227,000","25,223,000 ",1
06036,"5,000","580,000,000","250,000,000","125,000,000 ",0
01716,"2,000","324,000,000","67,500,000","33,750,000 ",0
08168,"10,000","320,000,000","250,000,000","100,000,000 ",1
08401,"2,000","260,000,000","50,000,000","25,000,000 ",0
08483,"8,000","280,000,000","200,000,000","60,000,000 ",0
02116,"2,000","600,000,000","120,000,000","60,000,000 ",0
08448,"20,000","216,000,000","225,000,000","112,500,000 ",0
08372,"10,000","280,000,000","168,000,000","84,000,000 ",0
01735,"2,000",N/A,"66,000,000","33,000,000 ",0
08447,"10,000","270,000,000","250,000,000","75,000,000 ",0
08451,"10,000","240,000,000","200,000,000","80,000,000 ",0
01726,"5,000","440,000,000","200,000,000","100,000,000 ",0
02779,"1,000","5,904,000,000","400,000,000","120,000,000 ",0
08507,"4,000","240,000,000","120,000,000","36,000,000 ",1
08511,"4,000","340,000,000","100,000,000","40,000,000 ",0
01671,"2,000","292,867,723","44,320,000","19,270,000 ",0
08241,"5,000","194,400,000","90,000,000","45,000,000 ",0
08107,"10,000","240,000,000","250,000,000","75,000,000 ",0
01833,100,"58,487,722,160","160,094,200","40,023,600 ",0
01742,"5,000","768,000,000","400,000,000","160,000,000 ",0
01750,"10,000","684,000,000","450,000,000","135,000,000 ",1
08151,"5,000","218,400,000","105,000,000","52,500,000 ",0
01752,"10,000","929,968,360","628,400,000","188,520,000 ",0
08391,"4,000",N/A,"110,000,000","11,000,000 ",0
02119,"2,000","1,585,514,693","239,200,000","119,600,000 ",1
08536,"10,000","240,000,000","125,000,000","62,500,000 ",0
01598,"3,000","1,396,680,000","396,000,000","180,000,000 ",0
08521,"5,000","288,000,000","120,000,000","36,000,000 ",0
08527,"5,000","300,000,000","125,000,000","12,500,000 ",1
08490,"5,000","409,190,000","195,500,000","85,000,000 ",0
08545,"8,000","350,000,000","250,000,000","75,000,000 ",0
06119,"3,000","600,000,000","150,000,000","45,000,000 ",0
01978,"2,000","1,040,000,000","200,000,000","100,000,000 ",0
01757,"10,000","408,000,000","300,000,000","150,000,000 ",0
01451,"2,000","272,000,000","50,000,000","25,000,000 ",0
08403,"20,000","320,000,000","500,000,000","250,000,000 ",0
08357,"5,000","312,000,000","130,000,000","65,000,000 ",0
01916,500,"31,160,654,161","1,345,500,000","25,822,500 ",0
02003,200,"11,437,988,987","68,571,800","6,857,200 ",0
06100,200,"17,592,360,972","88,000,000","8,800,000 ",0
08146,"10,000","320,000,000","200,000,000","100,000,000 ",0
01587,"4,000",N/A,"170,000,000","68,000,000 ",0
01592,"5,000","600,000,000","300,000,000","90,000,000 ",0
08305,"10,000","240,000,000","200,000,000","60,000,000 ",1
02262,"3,000","1,197,000,000","285,000,000","142,500,000 ",0
01749,"1,000","654,994,000","33,400,000","16,700,000 ",0
